LOC109621113 lcl|NC_047559.1_prot_XP_034319074.1_1
LOC105320638 lcl|NC_047568.1_prot_XP_011416951.2_52865
LOC105320637 lcl|NC_047568.1_prot_XP_011416950.1_52866
LOC105320636 lcl|NC_047568.1_prot_XP_019919792.2_52867
LOC105320636 lcl|NC_047568.1_prot_XP_034311478.1_52868
LOC105320635 lcl|NC_047568.1_prot_XP_011416944.2_52869
LOC105320635 lcl|NC_047568.1_prot_XP_011416943.2_52870
LOC105320635 lcl|NC_047568.1_prot_XP_034311481.1_52871
LOC105320635 lcl|NC_047568.1_prot_XP_011416945.2_52872
LOC105320634 lcl|NC_047568.1_prot_XP_011416942.1_52873
LOC105320662 lcl|NC_047568.1_prot_XP_034311482.1_52874
LOC105320633 lcl|NC_047568.1_prot_XP_011416941.2_52875
LOC105320633 lcl|NC_047568.1_prot_XP_011416940.2_52876
LOC105320632 lcl|NC_047568.1_prot_XP_011416939.2_52877
LOC117684260 lcl|NC_047568.1_prot_XP_034311484.1_52878
LOC117684260 lcl|NC_047568.1_prot_XP_034311485.1_52879
LOC109620520 lcl|NC_047568.1_prot_XP_019928705.2_52880
LOC105320631 lcl|NC_047568.1_prot_XP_011416937.2_52881
LOC105320631 lcl|NC_047568.1_prot_XP_011416938.2_52882
LOC105320630 lcl|NC_047568.1_prot_XP_011416935.2_52883
LOC105320629 lcl|NC_047568.1_prot_XP_011416933.2_52884
LOC105320629 lcl|NC_047568.1_prot_XP_011416934.2_52885
LOC105320628 lcl|NC_047568.1_prot_XP_034311487.1_52886
LOC105320628 lcl|NC_047568.1_prot_XP_034311488.1_52887
LOC105320628 lcl|NC_047568.1_prot_XP_034311489.1_52888
LOC105320628 lcl|NC_047568.1_prot_XP_034311490.1_52889
LOC105325883 lcl|NC_047568.1_prot_XP_011423919.2_52890
LOC105325877 lcl|NC_047568.1_prot_XP_011423913.2_52891
LOC105325876 lcl|NC_047568.1_prot_XP_011423912.2_52892
LOC105325875 lcl|NC_047568.1_prot_XP_011423911.2_52893
LOC105325874 lcl|NC_047568.1_prot_XP_011423910.2_52894
LOC105325873 lcl|NC_047568.1_prot_XP_034311492.1_52895
LOC105325873 lcl|NC_047568.1_prot_XP_034311493.1_52896
LOC105325872 lcl|NC_047568.1_prot_XP_019921688.2_52897
LOC105325872 lcl|NC_047568.1_prot_XP_034311494.1_52898
LOC105325871 lcl|NC_047568.1_prot_XP_011423905.1_52899
LOC105342068 lcl|NC_047568.1_prot_XP_019928414.2_52900
LOC105342068 lcl|NC_047568.1_prot_XP_019928418.2_52901
LOC105342068 lcl|NC_047568.1_prot_XP_019928425.2_52902
LOC105342068 lcl|NC_047568.1_prot_XP_019928403.2_52903
LOC105342068 lcl|NC_047568.1_prot_XP_019928404.2_52904
LOC105342068 lcl|NC_047568.1_prot_XP_019928399.2_52905
LOC105342068 lcl|NC_047568.1_prot_XP_019928400.2_52906
LOC105342068 lcl|NC_047568.1_prot_XP_019928405.2_52907
LOC105342068 lcl|NC_047568.1_prot_XP_019928407.2_52908
LOC105342068 lcl|NC_047568.1_prot_XP_019928415.2_52909
LOC105342068 lcl|NC_047568.1_prot_XP_034311498.1_52910
LOC105342068 lcl|NC_047568.1_prot_XP_019928421.2_52911
LOC105342068 lcl|NC_047568.1_prot_XP_019928426.2_52912
LOC105342068 lcl|NC_047568.1_prot_XP_019928420.2_52913
LOC105342068 lcl|NC_047568.1_prot_XP_019928429.2_52914
LOC105342068 lcl|NC_047568.1_prot_XP_019928409.2_52915
LOC105342068 lcl|NC_047568.1_prot_XP_019928410.2_52916
LOC105342068 lcl|NC_047568.1_prot_XP_019928406.2_52917
LOC105342068 lcl|NC_047568.1_prot_XP_019928412.2_52918
LOC105342068 lcl|NC_047568.1_prot_XP_019928428.2_52919
LOC105342068 lcl|NC_047568.1_prot_XP_019928413.2_52920
LOC105342068 lcl|NC_047568.1_prot_XP_034311506.1_52921
LOC105342068 lcl|NC_047568.1_prot_XP_019928408.2_52922
LOC105342068 lcl|NC_047568.1_prot_XP_019928416.2_52923
LOC105342068 lcl|NC_047568.1_prot_XP_034311499.1_52924
LOC105342068 lcl|NC_047568.1_prot_XP_034311503.1_52925
LOC105342068 lcl|NC_047568.1_prot_XP_019928424.2_52926
LOC105342068 lcl|NC_047568.1_prot_XP_019928401.2_52927
LOC105342068 lcl|NC_047568.1_prot_XP_019928411.2_52928
LOC105342068 lcl|NC_047568.1_prot_XP_034311505.1_52929
LOC105342068 lcl|NC_047568.1_prot_XP_019928417.2_52930
LOC105342068 lcl|NC_047568.1_prot_XP_019928419.2_52931
LOC105342068 lcl|NC_047568.1_prot_XP_019928427.2_52932
LOC105342068 lcl|NC_047568.1_prot_XP_011447169.2_52933
LOC105342068 lcl|NC_047568.1_prot_XP_034311500.1_52934
LOC105342068 lcl|NC_047568.1_prot_XP_034311507.1_52935
LOC105342068 lcl|NC_047568.1_prot_XP_019928402.2_52936
LOC105342068 lcl|NC_047568.1_prot_XP_011447172.2_52937
LOC105342068 lcl|NC_047568.1_prot_XP_034311502.1_52938
LOC105342068 lcl|NC_047568.1_prot_XP_034311504.1_52939
LOC105342068 lcl|NC_047568.1_prot_XP_011447194.2_52940
LOC105342068 lcl|NC_047568.1_prot_XP_034311508.1_52941
LOC105342068 lcl|NC_047568.1_prot_XP_011447167.2_52942
LOC105342068 lcl|NC_047568.1_prot_XP_011447189.2_52943
LOC105342068 lcl|NC_047568.1_prot_XP_011447176.2_52944
LOC105342068 lcl|NC_047568.1_prot_XP_019928423.2_52945
LOC105342067 lcl|NC_047568.1_prot_XP_011447165.2_52946
LOC105342066 lcl|NC_047568.1_prot_XP_011447164.1_52947
LOC105342065 lcl|NC_047568.1_prot_XP_011447163.2_52948
LOC105342063 lcl|NC_047568.1_prot_XP_034311510.1_52949
LOC105342063 lcl|NC_047568.1_prot_XP_034311511.1_52950
LOC105342063 lcl|NC_047568.1_prot_XP_034311509.1_52951
LOC105342062 lcl|NC_047568.1_prot_XP_011447158.3_52952
LOC105342062 lcl|NC_047568.1_prot_XP_011447159.3_52953
LOC105342059 lcl|NC_047568.1_prot_XP_019928397.2_52954
LOC105342060 lcl|NC_047568.1_prot_XP_034311513.1_52955
LOC105342060 lcl|NC_047568.1_prot_XP_011447149.2_52956
LOC105342060 lcl|NC_047568.1_prot_XP_034311514.1_52957
LOC105342060 lcl|NC_047568.1_prot_XP_011447151.2_52958
LOC105342060 lcl|NC_047568.1_prot_XP_019928395.2_52959
LOC105342060 lcl|NC_047568.1_prot_XP_019928394.2_52960
LOC105342060 lcl|NC_047568.1_prot_XP_011447152.2_52961
LOC105342060 lcl|NC_047568.1_prot_XP_011447153.2_52962
LOC105342060 lcl|NC_047568.1_prot_XP_034311516.1_52963
LOC105342060 lcl|NC_047568.1_prot_XP_011447156.2_52964
LOC105342060 lcl|NC_047568.1_prot_XP_034311515.1_52965
LOC105342060 lcl|NC_047568.1_prot_XP_011447155.2_52966
LOC117684263 lcl|NC_047568.1_prot_XP_034311519.1_52967
LOC117684263 lcl|NC_047568.1_prot_XP_034311520.1_52968
LOC117684263 lcl|NC_047568.1_prot_XP_034311517.1_52969
LOC117684263 lcl|NC_047568.1_prot_XP_034311518.1_52970
LOC105342058 lcl|NC_047568.1_prot_XP_011447147.2_52971
LOC105342055 lcl|NC_047568.1_prot_XP_034311522.1_52972
LOC105342055 lcl|NC_047568.1_prot_XP_034311523.1_52973
LOC105342056 lcl|NC_047568.1_prot_XP_019928398.2_52974
LOC105342056 lcl|NC_047568.1_prot_XP_011447144.2_52975
LOC105342056 lcl|NC_047568.1_prot_XP_011447142.2_52976
LOC105342056 lcl|NC_047568.1_prot_XP_011447143.2_52977
LOC105342056 lcl|NC_047568.1_prot_XP_011447146.2_52978
LOC105342053 lcl|NC_047568.1_prot_XP_011447140.2_52979
LOC117684265 lcl|NC_047568.1_prot_XP_034311525.1_52980
LOC117684264 lcl|NC_047568.1_prot_XP_034311524.1_52981
LOC117684266 lcl|NC_047568.1_prot_XP_034311526.1_52982
LOC105342052 lcl|NC_047568.1_prot_XP_034311527.1_52983
LOC105342052 lcl|NC_047568.1_prot_XP_034311528.1_52984
LOC105342048 lcl|NC_047568.1_prot_NP_001292251.1_52985
LOC105342048 lcl|NC_047568.1_prot_XP_034310875.1_52986
LOC105342048 lcl|NC_047568.1_prot_XP_011447134.1_52987
LOC105342049 lcl|NC_047568.1_prot_XP_034311529.1_52988
LOC105343353 lcl|NC_047568.1_prot_XP_011448978.2_52989
LOC105343353 lcl|NC_047568.1_prot_XP_011448975.2_52990
LOC105343353 lcl|NC_047568.1_prot_XP_011448976.2_52991
LOC105343353 lcl|NC_047568.1_prot_XP_019928925.2_52992
LOC105343353 lcl|NC_047568.1_prot_XP_011448977.2_52993
LOC105343353 lcl|NC_047568.1_prot_XP_011448980.2_52994
LOC105343353 lcl|NC_047568.1_prot_XP_011448979.2_52995
LOC105343352 lcl|NC_047568.1_prot_XP_011448974.2_52996
LOC105343351 lcl|NC_047568.1_prot_XP_011448972.2_52997
LOC105343351 lcl|NC_047568.1_prot_XP_011448973.2_52998
LOC105343350 lcl|NC_047568.1_prot_XP_011448970.2_52999
LOC105343349 lcl|NC_047568.1_prot_XP_011448969.1_53000
LOC105343348 lcl|NC_047568.1_prot_XP_019928923.2_53001
LOC105343346 lcl|NC_047568.1_prot_XP_011448966.2_53002
LOC105343346 lcl|NC_047568.1_prot_XP_011448967.2_53003
LOC105343345 lcl|NC_047568.1_prot_XP_011448965.2_53004
LOC105349038 lcl|NC_047568.1_prot_XP_034311531.1_53005
LOC105349038 lcl|NC_047568.1_prot_XP_034311533.1_53006
LOC105349122 lcl|NC_047568.1_prot_XP_034311154.1_53007
LOC105349036 lcl|NC_047568.1_prot_XP_034311534.1_53008
LOC105349026 lcl|NC_047568.1_prot_XP_011456979.3_53009
LOC105349016 lcl|NC_047568.1_prot_XP_011456968.2_53010
LOC105349016 lcl|NC_047568.1_prot_XP_019918143.2_53011
LOC105344161 lcl|NC_047568.1_prot_XP_011450125.2_53012
LOC105344161 lcl|NC_047568.1_prot_XP_034311535.1_53013
LOC105344160 lcl|NC_047568.1_prot_XP_011450124.2_53014
LOC105344160 lcl|NC_047568.1_prot_XP_011450123.2_53015
LOC105324924 lcl|NC_047568.1_prot_XP_034311536.1_53016
LOC105324924 lcl|NC_047568.1_prot_XP_034311537.1_53017
LOC105324924 lcl|NC_047568.1_prot_XP_011422480.2_53018
LOC105324924 lcl|NC_047568.1_prot_XP_011422481.2_53019
LOC105324924 lcl|NC_047568.1_prot_XP_034311538.1_53020
LOC105324924 lcl|NC_047568.1_prot_XP_034311539.1_53021
LOC105324924 lcl|NC_047568.1_prot_XP_011422483.2_53022
LOC105324924 lcl|NC_047568.1_prot_XP_034311540.1_53023
LOC105324924 lcl|NC_047568.1_prot_XP_019921343.2_53024
LOC105324924 lcl|NC_047568.1_prot_XP_011422484.2_53025
LOC105324924 lcl|NC_047568.1_prot_XP_034311541.1_53026
LOC105324924 lcl|NC_047568.1_prot_XP_034311542.1_53027
LOC105324924 lcl|NC_047568.1_prot_XP_034311543.1_53028
LOC105324923 lcl|NC_047568.1_prot_XP_019921313.2_53029
LOC105324922 lcl|NC_047568.1_prot_XP_011422475.3_53030
LOC105324920 lcl|NC_047568.1_prot_XP_011422473.2_53031
LOC105324921 lcl|NC_047568.1_prot_XP_034311556.1_53032
LOC105324921 lcl|NC_047568.1_prot_XP_011422474.2_53033
LOC105324921 lcl|NC_047568.1_prot_XP_034311555.1_53034
LOC105324921 lcl|NC_047568.1_prot_XP_034311558.1_53035
LOC117684274 lcl|NC_047568.1_prot_XP_034311559.1_53036
LOC117684273 lcl|NC_047568.1_prot_XP_034311554.1_53037
LOC117684273 lcl|NC_047568.1_prot_XP_034311553.1_53038
LOC117684273 lcl|NC_047568.1_prot_XP_034311552.1_53039
LOC105329621 lcl|NC_047568.1_prot_XP_034311560.1_53040
LOC105329622 lcl|NC_047568.1_prot_XP_034311551.1_53041
LOC105329622 lcl|NC_047568.1_prot_XP_034311544.1_53042
LOC105329622 lcl|NC_047568.1_prot_XP_034311546.1_53043
LOC105329622 lcl|NC_047568.1_prot_XP_034311547.1_53044
LOC105329622 lcl|NC_047568.1_prot_XP_034311548.1_53045
LOC105329622 lcl|NC_047568.1_prot_XP_034311549.1_53046
LOC105329622 lcl|NC_047568.1_prot_XP_034311550.1_53047
LOC117684275 lcl|NC_047568.1_prot_XP_034311561.1_53048
LOC117684275 lcl|NC_047568.1_prot_XP_034311562.1_53049
LOC105329620 lcl|NC_047568.1_prot_XP_011429239.1_53050
LOC105329620 lcl|NC_047568.1_prot_XP_011429237.1_53051
LOC105329620 lcl|NC_047568.1_prot_XP_034311563.1_53052
LOC105329620 lcl|NC_047568.1_prot_XP_011429238.1_53053
LOC105329618 lcl|NC_047568.1_prot_XP_011429235.2_53054
LOC105329618 lcl|NC_047568.1_prot_XP_019923350.2_53055
LOC105329617 lcl|NC_047568.1_prot_XP_011429232.2_53056
LOC105329617 lcl|NC_047568.1_prot_XP_011429233.2_53057
LOC105329617 lcl|NC_047568.1_prot_XP_011429234.2_53058
LOC105329617 lcl|NC_047568.1_prot_XP_019923348.2_53059
LOC105329616 lcl|NC_047568.1_prot_XP_011429230.2_53060
LOC105329631 lcl|NC_047568.1_prot_XP_034311565.1_53061
LOC105329631 lcl|NC_047568.1_prot_XP_034311566.1_53062
LOC105339260 lcl|NC_047568.1_prot_XP_011443031.2_53063
LOC117680503 lcl|NC_047568.1_prot_XP_034311567.1_53064
LOC105329615 lcl|NC_047568.1_prot_XP_011429228.2_53065
LOC105329613 lcl|NC_047568.1_prot_XP_011429227.2_53066
LOC105329612 lcl|NC_047568.1_prot_XP_011429226.2_53067
LOC105329611 lcl|NC_047568.1_prot_XP_011429225.2_53068
LOC105329610 lcl|NC_047568.1_prot_XP_011429223.2_53069
LOC105329610 lcl|NC_047568.1_prot_XP_011429224.2_53070
LOC105329609 lcl|NC_047568.1_prot_XP_011429222.1_53071
LOC105329608 lcl|NC_047568.1_prot_XP_011429220.2_53072
LOC105329608 lcl|NC_047568.1_prot_XP_011429218.2_53073
LOC105329608 lcl|NC_047568.1_prot_XP_034311569.1_53074
LOC105329608 lcl|NC_047568.1_prot_XP_011429217.2_53075
LOC105329608 lcl|NC_047568.1_prot_XP_034311570.1_53076
LOC105329608 lcl|NC_047568.1_prot_XP_034311571.1_53077
LOC105329608 lcl|NC_047568.1_prot_XP_034311568.1_53078
LOC105329606 lcl|NC_047568.1_prot_XP_011429212.2_53079
LOC105329606 lcl|NC_047568.1_prot_XP_011429214.2_53080
LOC117684278 lcl|NC_047568.1_prot_XP_034311572.1_53081
LOC105329605 lcl|NC_047568.1_prot_XP_011429208.2_53082
LOC105329605 lcl|NC_047568.1_prot_XP_011429207.2_53083
LOC105329604 lcl|NC_047568.1_prot_XP_019923342.1_53084
LOC105329604 lcl|NC_047568.1_prot_XP_034311576.1_53085
LOC105329604 lcl|NC_047568.1_prot_XP_034311577.1_53086
LOC105329604 lcl|NC_047568.1_prot_XP_011429206.1_53087
LOC105329603 lcl|NC_047568.1_prot_XP_034311573.1_53088
LOC105329603 lcl|NC_047568.1_prot_XP_011429205.2_53089
LOC105329603 lcl|NC_047568.1_prot_XP_034311574.1_53090
LOC105329603 lcl|NC_047568.1_prot_XP_034311575.1_53091
LOC109618139 lcl|NC_047568.1_prot_XP_034311580.1_53092
LOC109618139 lcl|NC_047568.1_prot_XP_034311582.1_53093
LOC109618139 lcl|NC_047568.1_prot_XP_034311578.1_53094
LOC109618139 lcl|NC_047568.1_prot_XP_034311579.1_53095
LOC105341980 lcl|NC_047568.1_prot_XP_011447049.2_53096
LOC105341977 lcl|NC_047568.1_prot_XP_011447046.2_53097
LOC105341978 lcl|NC_047568.1_prot_XP_011447047.2_53098
LOC105341976 lcl|NC_047568.1_prot_XP_034311585.1_53099
LOC105341976 lcl|NC_047568.1_prot_XP_034311583.1_53100
LOC105341976 lcl|NC_047568.1_prot_XP_034311584.1_53101
LOC105332665 lcl|NC_047568.1_prot_XP_011433638.2_53102
LOC105341981 lcl|NC_047568.1_prot_XP_034311586.1_53103
LOC105341975 lcl|NC_047568.1_prot_XP_011447044.2_53104
LOC105327442 lcl|NC_047568.1_prot_XP_034311589.1_53105
LOC105332514 lcl|NC_047568.1_prot_XP_034311587.1_53106
LOC105327443 lcl|NC_047568.1_prot_XP_019922450.2_53107
LOC105327443 lcl|NC_047568.1_prot_XP_034311593.1_53108
LOC105327443 lcl|NC_047568.1_prot_XP_034311592.1_53109
LOC105327443 lcl|NC_047568.1_prot_XP_019922451.2_53110
LOC105327443 lcl|NC_047568.1_prot_XP_034311591.1_53111
LOC105327443 lcl|NC_047568.1_prot_XP_019922455.2_53112
LOC105327443 lcl|NC_047568.1_prot_XP_019922453.2_53113
LOC105327443 lcl|NC_047568.1_prot_XP_019922452.2_53114
LOC105327443 lcl|NC_047568.1_prot_XP_019922457.2_53115
LOC105327443 lcl|NC_047568.1_prot_XP_019922454.2_53116
LOC105327443 lcl|NC_047568.1_prot_XP_019922449.2_53117
LOC105327443 lcl|NC_047568.1_prot_XP_019922456.2_53118
LOC105327445 lcl|NC_047568.1_prot_XP_011426236.2_53119
LOC117684281 lcl|NC_047568.1_prot_XP_034311594.1_53120
LOC105327447 lcl|NC_047568.1_prot_XP_011426238.2_53121
LOC105327448 lcl|NC_047568.1_prot_XP_011426239.2_53122
LOC105327449 lcl|NC_047568.1_prot_XP_011426240.2_53123
LOC105327452 lcl|NC_047568.1_prot_XP_019922460.1_53124
LOC105327452 lcl|NC_047568.1_prot_XP_034311597.1_53125
LOC105327452 lcl|NC_047568.1_prot_XP_019922459.1_53126
LOC105327452 lcl|NC_047568.1_prot_XP_034311596.1_53127
LOC105327452 lcl|NC_047568.1_prot_XP_019922461.1_53128
LOC105327452 lcl|NC_047568.1_prot_XP_019922458.2_53129
LOC105327452 lcl|NC_047568.1_prot_XP_011426242.2_53130
LOC105327450 lcl|NC_047568.1_prot_XP_011426241.2_53131
LOC105327454 lcl|NC_047568.1_prot_XP_011426245.2_53132
LOC105327454 lcl|NC_047568.1_prot_XP_011426246.2_53133
LOC105334184 lcl|NC_047568.1_prot_XP_034311599.1_53134
LOC105334185 lcl|NC_047568.1_prot_XP_011435850.2_53135
LOC105334186 lcl|NC_047568.1_prot_XP_011435851.2_53136
LOC105334187 lcl|NC_047568.1_prot_XP_034311600.1_53137
LOC117684282 lcl|NC_047568.1_prot_XP_034311602.1_53138
LOC105348503 lcl|NC_047568.1_prot_XP_034311603.1_53139
LOC105348503 lcl|NC_047568.1_prot_XP_034311605.1_53140
LOC105348503 lcl|NC_047568.1_prot_XP_034311606.1_53141
LOC105348505 lcl|NC_047568.1_prot_XP_011456272.1_53142
LOC105348503 lcl|NC_047568.1_prot_XP_034311604.1_53143
LOC105348503 lcl|NC_047568.1_prot_XP_034311607.1_53144
LOC105348509 lcl|NC_047568.1_prot_XP_011456275.2_53145
LOC105348510 lcl|NC_047568.1_prot_XP_011456276.2_53146
LOC105348511 lcl|NC_047568.1_prot_XP_034311609.1_53147
LOC105348511 lcl|NC_047568.1_prot_XP_034311610.1_53148
LOC105348511 lcl|NC_047568.1_prot_XP_034311611.1_53149
LOC117684283 lcl|NC_047568.1_prot_XP_034311612.1_53150
LOC105348513 lcl|NC_047568.1_prot_XP_011456280.2_53151
LOC105348514 lcl|NC_047568.1_prot_XP_011456281.1_53152
LOC105348516 lcl|NC_047568.1_prot_XP_034311613.1_53153
LOC105348516 lcl|NC_047568.1_prot_XP_011456283.2_53154
LOC105348516 lcl|NC_047568.1_prot_XP_011456285.2_53155
LOC105348516 lcl|NC_047568.1_prot_XP_034311614.1_53156
LOC105348516 lcl|NC_047568.1_prot_XP_011456284.2_53157
LOC105348516 lcl|NC_047568.1_prot_XP_034311616.1_53158
LOC105348516 lcl|NC_047568.1_prot_XP_011456288.2_53159
LOC105348518 lcl|NC_047568.1_prot_XP_011456290.2_53160
LOC105348518 lcl|NC_047568.1_prot_XP_011456289.2_53161
LOC105348518 lcl|NC_047568.1_prot_XP_011456291.2_53162
LOC105348520 lcl|NC_047568.1_prot_XP_011456292.1_53163
LOC105348521 lcl|NC_047568.1_prot_XP_011456293.1_53164
LOC105348521 lcl|NC_047568.1_prot_XP_011456294.1_53165
LOC105348537 lcl|NC_047568.1_prot_XP_034311617.1_53166
LOC105348537 lcl|NC_047568.1_prot_XP_034311618.1_53167
LOC105348537 lcl|NC_047568.1_prot_XP_034311619.1_53168
LOC105348537 lcl|NC_047568.1_prot_XP_034311620.1_53169
LOC117680645 lcl|NC_047568.1_prot_XP_034311631.1_53170
LOC117680645 lcl|NC_047568.1_prot_XP_034311627.1_53171
LOC117680645 lcl|NC_047568.1_prot_XP_034311629.1_53172
LOC117680645 lcl|NC_047568.1_prot_XP_034311622.1_53173
LOC117680645 lcl|NC_047568.1_prot_XP_034311626.1_53174
LOC117680645 lcl|NC_047568.1_prot_XP_034311628.1_53175
LOC117680645 lcl|NC_047568.1_prot_XP_034311623.1_53176
LOC117680645 lcl|NC_047568.1_prot_XP_034311624.1_53177
LOC117680645 lcl|NC_047568.1_prot_XP_034311625.1_53178
LOC117680645 lcl|NC_047568.1_prot_XP_034311632.1_53179
LOC117680645 lcl|NC_047568.1_prot_XP_034311633.1_53180
LOC105318334 lcl|NC_047568.1_prot_XP_034311634.1_53181
LOC117684286 lcl|NC_047568.1_prot_XP_034311635.1_53182
LOC105330918 lcl|NC_047568.1_prot_XP_034311636.1_53183
LOC105330918 lcl|NC_047568.1_prot_XP_011431161.2_53184
LOC105330919 lcl|NC_047568.1_prot_XP_011431162.1_53185
LOC117684287 lcl|NC_047568.1_prot_XP_034311639.1_53186
LOC105330920 lcl|NC_047568.1_prot_XP_034311640.1_53187
LOC105330922 lcl|NC_047568.1_prot_XP_034311643.1_53188
LOC105330922 lcl|NC_047568.1_prot_XP_034311642.1_53189
LOC105317533 lcl|NC_047568.1_prot_XP_011412490.2_53190
LOC105317533 lcl|NC_047568.1_prot_XP_034311650.1_53191
LOC105317534 lcl|NC_047568.1_prot_XP_011412491.2_53192
LOC105317534 lcl|NC_047568.1_prot_XP_019918459.2_53193
LOC105317535 lcl|NC_047568.1_prot_XP_034311649.1_53194
LOC117684288 lcl|NC_047568.1_prot_XP_034311641.1_53195
LOC109617047 lcl|NC_047568.1_prot_XP_034311645.1_53196
LOC109617047 lcl|NC_047568.1_prot_XP_034311648.1_53197
LOC109617047 lcl|NC_047568.1_prot_XP_034311647.1_53198
LOC117684289 lcl|NC_047568.1_prot_XP_034311652.1_53199
LOC109617047 lcl|NC_047568.1_prot_XP_034311646.1_53200
LOC105341828 lcl|NC_047568.1_prot_XP_034311653.1_53201
LOC105317539 lcl|NC_047568.1_prot_XP_011412500.2_53202
LOC105317540 lcl|NC_047568.1_prot_XP_034311658.1_53203
LOC105317540 lcl|NC_047568.1_prot_XP_034311656.1_53204
LOC105317540 lcl|NC_047568.1_prot_XP_034311657.1_53205
LOC105317540 lcl|NC_047568.1_prot_XP_034311655.1_53206
LOC105317540 lcl|NC_047568.1_prot_XP_034311654.1_53207
LOC105317541 lcl|NC_047568.1_prot_XP_011412506.2_53208
LOC105317542 lcl|NC_047568.1_prot_XP_011412507.2_53209
LOC117684291 lcl|NC_047568.1_prot_XP_034311662.1_53210
LOC105317567 lcl|NC_047568.1_prot_XP_034311329.1_53211
LOC117684293 lcl|NC_047568.1_prot_XP_034311671.1_53212
LOC117684293 lcl|NC_047568.1_prot_XP_034311668.1_53213
LOC117684293 lcl|NC_047568.1_prot_XP_034311674.1_53214
LOC117684293 lcl|NC_047568.1_prot_XP_034311672.1_53215
LOC105332076 lcl|NC_047568.1_prot_XP_034311682.1_53216
LOC105346130 lcl|NC_047568.1_prot_XP_034311681.1_53217
LOC117684292 lcl|NC_047568.1_prot_XP_034311663.1_53218
LOC117684294 lcl|NC_047568.1_prot_XP_034311675.1_53219
LOC105346128 lcl|NC_047568.1_prot_XP_011452902.2_53220
LOC117684295 lcl|NC_047568.1_prot_XP_034311676.1_53221
LOC117684295 lcl|NC_047568.1_prot_XP_034311677.1_53222
LOC117680446 lcl|NC_047568.1_prot_XP_034311678.1_53223
LOC117680446 lcl|NC_047568.1_prot_XP_034311680.1_53224
LOC105335419 lcl|NC_047568.1_prot_XP_034311683.1_53225
LOC105335419 lcl|NC_047568.1_prot_XP_034311684.1_53226
LOC105317543 lcl|NC_047568.1_prot_XP_034311659.1_53227
LOC105317543 lcl|NC_047568.1_prot_XP_034311661.1_53228
LOC117684293 lcl|NC_047568.1_prot_XP_034311665.1_53229
LOC117684293 lcl|NC_047568.1_prot_XP_034311664.1_53230
LOC117684293 lcl|NC_047568.1_prot_XP_034311673.1_53231
LOC117684293 lcl|NC_047568.1_prot_XP_034311667.1_53232
LOC117684293 lcl|NC_047568.1_prot_XP_034311669.1_53233
LOC117684293 lcl|NC_047568.1_prot_XP_034311666.1_53234
LOC117684296 lcl|NC_047568.1_prot_XP_034311687.1_53235
LOC117684296 lcl|NC_047568.1_prot_XP_034311686.1_53236
LOC117684297 lcl|NC_047568.1_prot_XP_034311689.1_53237
LOC105346131 lcl|NC_047568.1_prot_XP_034311688.1_53238
LOC105346127 lcl|NC_047568.1_prot_XP_011452901.2_53239
LOC117684298 lcl|NC_047568.1_prot_XP_034311690.1_53240
LOC105346129 lcl|NC_047568.1_prot_XP_011452904.1_53241
LOC105346129 lcl|NC_047568.1_prot_XP_011452906.1_53242
LOC105335417 lcl|NC_047568.1_prot_XP_034311691.1_53243
LOC105335417 lcl|NC_047568.1_prot_XP_034311692.1_53244
LOC117684300 lcl|NC_047568.1_prot_XP_034311694.1_53245
LOC117684300 lcl|NC_047568.1_prot_XP_034311695.1_53246
LOC105335423 lcl|NC_047568.1_prot_XP_011437573.1_53247
LOC105335420 lcl|NC_047568.1_prot_XP_011437570.2_53248
LOC105335810 lcl|NC_047568.1_prot_XP_034311696.1_53249
LOC105338525 lcl|NC_047568.1_prot_XP_019927082.2_53250
LOC105331781 lcl|NC_047568.1_prot_XP_034311698.1_53251
LOC105338537 lcl|NC_047568.1_prot_XP_011442019.2_53252
LOC105338528 lcl|NC_047568.1_prot_XP_011441998.1_53253
LOC105338527 lcl|NC_047568.1_prot_XP_011441997.2_53254
LOC105338529 lcl|NC_047568.1_prot_XP_011442006.2_53255
LOC105338529 lcl|NC_047568.1_prot_XP_011442001.1_53256
LOC105338529 lcl|NC_047568.1_prot_XP_011442003.2_53257
LOC105338529 lcl|NC_047568.1_prot_XP_034311704.1_53258
LOC105338529 lcl|NC_047568.1_prot_XP_011442011.2_53259
LOC105338529 lcl|NC_047568.1_prot_XP_034311703.1_53260
LOC105338529 lcl|NC_047568.1_prot_XP_034311702.1_53261
LOC105338529 lcl|NC_047568.1_prot_XP_011442010.2_53262
LOC105338529 lcl|NC_047568.1_prot_XP_011442004.2_53263
LOC105338529 lcl|NC_047568.1_prot_XP_019927087.2_53264
LOC105338529 lcl|NC_047568.1_prot_XP_019927085.2_53265
LOC105338529 lcl|NC_047568.1_prot_XP_011442009.2_53266
LOC105338529 lcl|NC_047568.1_prot_XP_011442002.2_53267
LOC105338529 lcl|NC_047568.1_prot_XP_019927086.2_53268
LOC105338529 lcl|NC_047568.1_prot_XP_019927084.2_53269
LOC105338529 lcl|NC_047568.1_prot_XP_011442007.2_53270
LOC105338529 lcl|NC_047568.1_prot_XP_011442008.2_53271
LOC105338529 lcl|NC_047568.1_prot_XP_011442005.2_53272
LOC105338529 lcl|NC_047568.1_prot_XP_011441999.2_53273
